passID,aid,membershipNumber,tier,points
1144,4,723439,Silver,94421
820,10,613154,Platinum,89901
4187,16,996370,Diamond,11079
9077,15,536737,Gold,81702
7578,4,389342,Platinum,76010
4552,5,491004,Silver,34760
4864,19,879881,Silver,1730
1967,22,172621,Platinum,56617
6889,8,440178,Platinum,60979
8176,12,470830,Silver,1136
3209,24,983813,Diamond,44922
7037,25,796601,Silver,71026
7300,21,465694,Gold,99782
2561,9,724607,Silver,26908
6434,4,153673,Diamond,21527
2436,23,660270,Diamond,39992
852,4,762541,Gold,82213
7165,13,729573,Platinum,92857
9374,21,947966,Diamond,28853
2111,8,316805,Silver,67142
195,22,209359,Gold,30037
9505,13,866553,Diamond,2997
3305,20,887664,Silver,11499
8295,25,285748,Gold,76873
1661,14,453374,Diamond,4775
6740,12,692560,Diamond,46638
4251,7,266518,Gold,82578
9747,12,590019,Silver,82847
7025,17,671998,Silver,25878
7156,5,267817,Diamond,38618
267,18,946630,Silver,94008
8177,21,144009,Diamond,35762
3419,18,761847,Platinum,28548
1480,5,427954,Silver,93473
4414,25,552505,Gold,53933
8226,22,716916,Platinum,41779
2182,1,276014,Silver,87672
3185,9,474059,Platinum,92075
6528,6,689121,Platinum,67158
8818,1,164924,Platinum,873
7041,3,142943,Diamond,12836
9750,8,365457,Gold,8679
9545,12,609390,Silver,57450
9599,15,160054,Silver,47266
84,7,465868,Diamond,98996
3656,14,817348,Silver,51046
5587,11,959593,Platinum,75781
5479,11,842170,Diamond,24884
2551,9,864818,Platinum,70303
205,14,620551,Silver,4972
2093,15,487203,Platinum,22876
9231,5,102627,Silver,34665
1612,6,558649,Platinum,24815
5468,13,458832,Gold,77822
9089,9,989482,Diamond,26978
5593,5,902207,Silver,19057
1400,10,996667,Platinum,43406
5839,18,717072,Platinum,23059
188,24,926425,Gold,85368
8756,24,234273,Gold,4936
6909,11,674426,Platinum,97431
6294,1,404506,Diamond,55856
1206,22,363657,Gold,53781
1189,18,916111,Diamond,16096
3380,15,198439,Gold,72425
6878,1,754997,Silver,6312
5040,4,779880,Silver,93507
5699,9,410429,Platinum,88604
537,17,912304,Diamond,34169
3113,10,532749,Silver,18680
4230,12,612559,Gold,39535
4570,22,183937,Platinum,80714
9646,3,160634,Silver,184
4748,3,378094,Silver,1193
7928,25,423826,Diamond,39703
3524,13,849505,Platinum,60376
4054,2,879453,Diamond,41772
1808,21,107011,Silver,48146
5586,24,823810,Platinum,48984
2228,18,525743,Diamond,19059
4327,9,413273,Silver,3798
376,1,758176,Diamond,8468
4755,18,207907,Gold,76996
5946,23,356855,Diamond,77166
6614,11,819538,Gold,90999
9286,19,295229,Silver,86735
5420,10,612659,Platinum,20739
2049,13,166332,Silver,69632
2099,21,233591,Diamond,51937
9980,18,723606,Gold,58032
5055,3,760892,Platinum,31266
5076,4,633409,Silver,71607
5139,1,794841,Diamond,12822
8945,24,664860,Diamond,69812
799,1,281100,Silver,25020
2653,24,577089,Silver,58911
1365,18,190584,Silver,58852
3096,2,624722,Diamond,82827
6965,19,946855,Platinum,4735
9095,16,962671,Silver,26565
3743,10,396683,Platinum,57837
2748,1,518499,Silver,26557
3745,22,666410,Gold,83488
3932,9,892973,Platinum,49228
9683,14,583860,Silver,74710
4022,4,155471,Silver,66684
2886,11,539501,Diamond,57434
6289,11,438375,Platinum,58469
4923,1,778488,Gold,23915
8018,6,981297,Platinum,3597
139,4,948220,Silver,2681
6533,9,681999,Gold,16071
7187,9,859880,Gold,80908
4679,22,614571,Diamond,16675
7947,21,430554,Gold,51149
7879,23,545157,Silver,75618
6016,16,538667,Silver,54544
1246,8,346200,Silver,3714
5442,24,582810,Platinum,85351
6283,20,742113,Silver,92415
1332,16,923853,Gold,79388
9778,2,398762,Platinum,67360
4404,11,485690,Gold,54981
7982,22,725156,Platinum,67855
2064,5,172919,Diamond,15106
9400,22,963585,Gold,98210
1759,19,555708,Diamond,6822
4405,14,920623,Platinum,48053
8978,15,874033,Diamond,32710
7767,25,331336,Gold,62066
5369,2,530611,Silver,76270
1395,25,736977,Silver,71865
6916,1,425054,Diamond,18383
1606,9,433950,Platinum,24064
6089,11,293705,Platinum,12711
292,4,255495,Gold,2827
5087,21,349537,Silver,89663
5618,22,823073,Silver,56464
447,14,741197,Platinum,35051
1373,12,461883,Silver,58598
3416,17,579200,Diamond,33687
173,22,333471,Silver,64936
241,18,357170,Platinum,61640
5759,18,370392,Platinum,91931
1107,23,273745,Diamond,36893
6796,13,607823,Gold,34667
4011,12,304612,Platinum,41934
393,3,350164,Gold,6174
7288,4,236172,Diamond,74674
3225,17,902271,Diamond,91722
1804,18,898963,Diamond,92626
2941,6,293915,Silver,22920
3538,18,910987,Diamond,61460
2149,5,896900,Gold,95195
952,23,902115,Silver,57790
3475,5,286425,Gold,43061
2754,24,797671,Gold,46699
6832,7,433545,Platinum,97123
2498,24,564101,Platinum,5687
5550,4,722539,Diamond,52847
3163,22,498413,Diamond,78653
8934,4,826073,Silver,37547
5215,6,576631,Platinum,27174
201,8,159556,Silver,71249
1949,4,889646,Diamond,26754
7335,11,817675,Gold,76361
2687,13,328183,Platinum,24167
9727,7,573782,Gold,40376
5353,20,276891,Silver,62499
5563,3,217987,Gold,31977
3228,25,916765,Silver,85849
371,19,273815,Diamond,53779
9017,2,309946,Platinum,42100
7537,9,770129,Diamond,43318
9321,7,403891,Gold,16173
9353,13,460859,Diamond,4135
598,3,569658,Gold,54268
2140,23,821755,Diamond,65208
2567,12,142840,Diamond,83666
8205,6,780171,Gold,41237
9783,13,181139,Diamond,46427
8284,11,775482,Silver,49660
3649,11,431393,Silver,70371
6415,15,273174,Gold,52631
1,24,287287,Diamond,58246
3292,7,838331,Platinum,35013
418,15,182848,Platinum,79479
8070,11,253086,Gold,57924
4115,20,270813,Platinum,90238
6188,9,172695,Silver,56515
8572,12,496643,Platinum,42392
8384,25,853689,Diamond,67096
2196,16,720187,Platinum,99080
8235,19,428514,Diamond,18039
8674,4,423187,Gold,4207
5823,21,652025,Gold,43042
9909,25,308420,Gold,42409
2103,22,406329,Silver,34270
910,19,725218,Platinum,3548
6134,16,150321,Platinum,57593
8366,25,321177,Diamond,22235
6362,9,693582,Diamond,98652
1592,11,721547,Diamond,76697
9458,14,744386,Diamond,46827
2621,7,962915,Gold,93130
9412,18,827341,Gold,50835
9690,24,374912,Silver,43881
8172,9,366912,Platinum,61967
6190,18,722810,Silver,75243
1895,11,353494,Diamond,11238
2810,2,882895,Diamond,2788
1340,11,166217,Gold,90365
6028,21,538478,Diamond,50413
483,7,944058,Gold,23513
5145,24,118964,Gold,32630
4807,17,959438,Silver,56239
3814,6,280893,Platinum,42601
363,14,374776,Silver,44819
2125,15,452758,Silver,44739
763,14,798225,Gold,28847
4917,9,988700,Diamond,17696
3972,13,229720,Gold,78456
8887,9,647198,Gold,89737
9618,19,510312,Platinum,53468
9303,17,984756,Silver,45245
1684,12,801429,Gold,19462
1116,21,701458,Silver,44502
9022,5,814484,Diamond,41423
542,10,939734,Silver,25928
3261,9,953600,Platinum,48537
3906,21,543685,Gold,43439
7795,23,945712,Platinum,6125
4227,7,865896,Platinum,68694
6679,18,920011,Gold,84784
9371,5,955952,Gold,54122
9110,7,378676,Diamond,85519
6486,12,695724,Diamond,10713
8064,3,867672,Gold,24603
6952,19,470885,Platinum,36425
9601,16,411655,Silver,58941
7013,11,894636,Platinum,85604
7829,1,330868,Silver,62098
9081,1,827012,Gold,37403
3508,21,803831,Gold,29555
8087,9,469520,Diamond,24838
4803,12,342699,Platinum,79542
7581,21,449221,Diamond,87247
9641,22,671365,Diamond,4294
6011,13,331391,Platinum,18415
9209,2,802252,Diamond,30076
2058,22,481240,Platinum,84015
4488,2,855663,Silver,30598
5275,9,717693,Diamond,82466
1538,17,479001,Diamond,85655
4328,8,862479,Platinum,29844
3773,1,345115,Gold,61864
6829,12,208886,Silver,16957
3170,3,214407,Gold,67887
4337,2,552475,Diamond,58093
9803,25,469681,Platinum,27418
7216,1,350123,Platinum,15395
7298,24,780965,Gold,86150
2488,6,970358,Platinum,75223
2684,16,934214,Gold,85944
2166,13,634083,Diamond,43015
7925,9,143878,Gold,27042
4336,10,309800,Diamond,40470
4339,7,786330,Platinum,7411
6866,14,696736,Gold,95636
2354,20,648920,Platinum,24849
9570,24,534832,Platinum,85497
6862,5,344490,Diamond,44342
1249,12,348851,Platinum,80616
2138,12,799159,Platinum,60445
5905,18,213053,Silver,4591
3772,9,591767,Diamond,34698
6969,6,857456,Gold,75671
5245,23,815449,Silver,49003
1322,5,665412,Platinum,44889
7889,1,271898,Silver,38163
4022,6,289229,Silver,25558
5993,9,905948,Silver,82160
978,13,893465,Silver,48598
8649,12,491364,Diamond,95892
4246,23,727016,Diamond,48810
5429,19,364211,Gold,5989
8594,19,501721,Gold,5210
9995,17,462852,Diamond,3470
8733,12,671322,Diamond,15248
6324,24,886257,Silver,23204
6531,24,525940,Silver,87375
8880,3,909905,Platinum,92189
7967,22,247592,Diamond,79829
7728,14,287142,Platinum,10107
7544,12,608545,Diamond,45677
7249,6,178737,Silver,58760
4524,8,384706,Platinum,86805
4351,6,558872,Platinum,22186
1724,4,912152,Diamond,74087
7831,22,232495,Platinum,19728
5056,14,677882,Gold,50511
459,6,745808,Platinum,64012
9950,18,372277,Silver,31184
9046,12,872548,Platinum,58029
309,23,766672,Gold,52151
7728,17,839346,Gold,57252
6223,19,348451,Platinum,86092
9945,10,639570,Platinum,11280
4093,19,832990,Silver,63345
3635,14,899912,Diamond,87332
1814,7,409541,Gold,1258
6180,10,735543,Platinum,93102
9302,25,167034,Gold,21620
7488,24,100595,Silver,35040
4939,8,609210,Diamond,78663
7041,21,709362,Diamond,92943
679,10,486592,Platinum,68436
4052,22,609048,Silver,15578
3335,13,666806,Silver,3248
944,16,961100,Silver,19086
7190,4,541850,Silver,79956
4539,2,544529,Platinum,2564
3086,20,158928,Silver,30878
8445,13,383607,Platinum,57609
6944,6,148381,Diamond,46425
8648,18,521461,Gold,59954
5197,25,384701,Diamond,94596
8026,25,616985,Platinum,49073
6562,25,286469,Gold,96352
4512,4,874961,Gold,79909
7634,3,409748,Diamond,26785
636,22,396389,Diamond,11240
3763,23,171855,Diamond,52052
827,6,514416,Gold,81717
6975,2,413056,Diamond,63996
7929,4,769569,Silver,7723
6635,23,107285,Silver,7546
7012,5,603969,Silver,61178
7714,4,972158,Platinum,38432
125,22,850734,Silver,92614
4512,6,100126,Silver,68791
9966,5,633149,Gold,81203
1162,25,269587,Gold,97076
1636,17,751231,Gold,2431
8821,13,251949,Silver,81507
8227,3,540915,Platinum,33268
5474,5,533457,Platinum,91093
109,14,516856,Diamond,45589
5531,3,341656,Diamond,75380
1395,12,303893,Platinum,79412
5430,19,837831,Gold,78626
7156,19,305123,Gold,37554
7319,1,815014,Platinum,44846
3045,15,324599,Silver,39695
3200,25,489962,Platinum,45711
6399,13,448647,Silver,46043
8379,18,218679,Diamond,54986
4875,7,361400,Gold,44442
2453,7,590436,Gold,24031
425,14,780617,Platinum,49281
7227,6,199324,Gold,89615
3325,25,828556,Silver,70751
9030,18,770519,Platinum,39478
3185,12,889761,Silver,17080
8070,11,293759,Platinum,78531
4799,24,815913,Silver,83720
6155,1,893893,Silver,98849
1255,5,236723,Silver,70787
6132,11,764248,Gold,81639
7868,19,520302,Platinum,45732
238,18,410366,Gold,46485
4407,1,509967,Silver,52061
5570,9,496820,Diamond,95437
9361,10,443566,Platinum,50713
1839,4,203067,Gold,65639
2260,7,898549,Silver,61174
4045,11,873471,Platinum,7646
1842,20,434120,Gold,52140
5657,3,733251,Gold,62880
6053,10,516928,Silver,50253
5541,20,509389,Platinum,79593
8080,3,220065,Platinum,16978
7700,10,149794,Platinum,60232
7145,23,883478,Platinum,9263
956,7,842646,Gold,75654
878,20,653849,Gold,96425
511,13,827269,Gold,50785
2314,4,642360,Platinum,13876
3000,1,770875,Diamond,7772
5628,14,861675,Gold,22650
7465,1,696969,Gold,36190
7316,13,128161,Silver,34628
6813,16,534966,Platinum,37715
1362,24,369608,Platinum,40334
1510,13,640109,Diamond,69722
3768,18,878501,Platinum,19301
9463,4,990283,Silver,32795
9138,6,947376,Gold,47983
4260,25,676793,Gold,84868
2795,11,685655,Silver,44726
6749,19,771632,Gold,78258
7801,6,143405,Diamond,49637
2327,10,117520,Platinum,73755
7134,7,766617,Diamond,13704
9192,13,153234,Gold,26538
2985,24,624347,Silver,34788
5736,7,175670,Gold,28589
3701,12,150203,Gold,75922
2221,16,545951,Diamond,15712
8739,16,102961,Diamond,50884
7589,25,916138,Gold,90145
914,24,191921,Gold,920
9499,16,571507,Gold,9159
8584,1,249464,Gold,25759
9353,19,476505,Silver,82041
9763,1,480982,Silver,74741
414,1,772526,Gold,92661
5041,9,127667,Platinum,26535
3933,2,523174,Silver,80355
6732,5,554116,Gold,72002
5123,21,288298,Silver,39615
4221,23,738948,Gold,19248
3093,17,879800,Diamond,31209
5576,24,972003,Gold,25081
9088,20,424379,Diamond,94618
67,4,492982,Silver,484
6301,12,828597,Platinum,54348
6738,14,735865,Silver,49117
9372,7,784389,Silver,63707
9378,7,132827,Silver,94505
1427,18,852160,Platinum,29018
1269,5,536874,Platinum,18593
5494,21,980774,Silver,18201
5641,18,192954,Silver,65158
9345,17,200889,Gold,10176
1561,23,680352,Platinum,72970
3103,25,830646,Platinum,66304
7174,14,352783,Platinum,37310
1029,1,607787,Gold,14701
8658,24,169160,Silver,35126
1057,25,645732,Diamond,37979
7272,19,186640,Diamond,12712
6392,13,871926,Silver,74545
5503,13,677278,Platinum,27511
3309,5,457304,Platinum,33495
4118,16,793506,Gold,27107
7673,18,692145,Diamond,77139
1342,19,607158,Platinum,24455
5480,24,868829,Silver,89106
8588,25,843626,Gold,47406
4350,7,198936,Platinum,843
7629,7,764975,Silver,66042
3020,20,725602,Gold,84671
1982,19,171947,Silver,69192
6727,11,178481,Gold,31538
