passID,fid,bookingDate,seatNumber,class,price,paymentStatus,checkInStatus
7457,1178,2025-01-30,39B,First,715.8,Pending,Checked-in
5880,1221,2025-04-19,32A,Economy,567.91,Cancelled,Not Checked-in
4167,3453,2025-03-03,41C,Economy,1282.5,Paid,Checked-in
2803,3167,2025-03-06,5C,Economy,826.98,Paid,Not Checked-in
3081,3243,2025-04-19,6E,Economy,838.89,Paid,Checked-in
2040,1756,2025-01-04,17F,Economy,1115.06,Cancelled,Not Checked-in
5562,368,2025-04-07,45C,Business,1158.77,Paid,Not Checked-in
9473,3823,2025-04-27,47F,First,833.08,Pending,Checked-in
5020,3683,2025-03-21,12B,Business,1031.06,Paid,Checked-in
4042,1696,2025-04-01,23E,Economy,350.45,Pending,Not Checked-in
2940,3296,2025-03-25,38D,First,1480.78,Pending,Not Checked-in
6234,588,2025-04-03,14E,Economy,1472.59,Cancelled,Checked-in
7508,4014,2025-04-22,22D,Economy,857.92,Cancelled,Checked-in
8054,2610,2025-03-17,37C,Economy,980.46,Cancelled,Checked-in
1241,3943,2025-04-22,31A,Business,753.01,Pending,Checked-in
6814,1984,2025-01-11,36D,Economy,1343.53,Pending,Checked-in
2670,2304,2025-04-12,2F,Economy,1329.13,Pending,Not Checked-in
856,2602,2025-04-12,3F,First,847.79,Paid,Checked-in
3314,386,2025-01-22,40B,Economy,1466.72,Pending,Checked-in
8442,4937,2025-03-14,48B,Business,849.74,Cancelled,Checked-in
7684,3435,2025-04-26,42B,Business,953.43,Pending,Not Checked-in
3298,4483,2025-03-10,11B,Economy,1189.0,Pending,Not Checked-in
5552,3336,2025-02-03,7C,Business,1471.37,Pending,Checked-in
5992,3205,2025-01-16,50D,First,681.39,Paid,Checked-in
9786,3002,2025-02-28,1E,Economy,1283.97,Paid,Not Checked-in
6793,1235,2025-04-21,37B,Business,160.03,Pending,Not Checked-in
5450,4900,2025-01-23,29F,Economy,171.82,Pending,Not Checked-in
8770,1206,2025-04-22,29E,First,316.86,Pending,Checked-in
6137,1695,2025-04-01,14C,Business,455.85,Pending,Checked-in
931,3293,2025-04-06,23B,Business,1020.45,Cancelled,Not Checked-in
685,3374,2025-02-17,41E,Business,324.65,Pending,Not Checked-in
3032,2389,2025-01-08,49D,Business,1028.58,Cancelled,Checked-in
1061,966,2025-02-09,2A,First,431.72,Pending,Checked-in
9632,790,2025-02-28,19C,Business,1117.55,Paid,Not Checked-in
5467,4962,2025-04-04,25E,Business,199.69,Cancelled,Checked-in
3545,480,2025-02-28,4F,Economy,1418.65,Cancelled,Checked-in
849,2525,2025-04-08,5C,Business,1167.63,Pending,Not Checked-in
6391,2997,2025-04-07,26B,Economy,1304.45,Cancelled,Not Checked-in
8550,2741,2025-01-25,28E,Business,1121.28,Paid,Checked-in
8443,1044,2025-03-24,39C,First,1261.48,Pending,Checked-in
8513,1172,2025-04-29,41E,First,1469.86,Paid,Not Checked-in
3695,3828,2025-04-05,15D,Economy,1244.87,Paid,Not Checked-in
1379,4263,2025-04-09,23B,First,1295.91,Pending,Not Checked-in
8024,2739,2025-03-01,4F,Business,665.45,Paid,Checked-in
358,2007,2025-01-29,37A,First,935.93,Cancelled,Not Checked-in
1783,4272,2025-04-20,28E,Business,1182.62,Cancelled,Checked-in
1096,1635,2025-02-21,15B,First,53.58,Paid,Checked-in
8593,860,2025-01-07,39E,Business,1185.77,Paid,Not Checked-in
4958,2860,2025-02-20,45E,Business,1482.48,Pending,Checked-in
1513,367,2025-01-07,16E,Business,1459.98,Paid,Not Checked-in
4015,1000,2025-03-14,25D,First,607.94,Paid,Checked-in
7240,3278,2025-04-15,17F,Business,483.02,Paid,Not Checked-in
1053,1464,2025-03-31,42F,Economy,229.31,Paid,Not Checked-in
6619,856,2025-03-27,1E,Economy,1311.88,Pending,Checked-in
1327,1667,2025-01-09,10E,Economy,1109.34,Paid,Not Checked-in
3287,888,2025-01-14,10A,First,202.59,Cancelled,Not Checked-in
2780,4830,2025-02-27,1D,Economy,798.98,Pending,Not Checked-in
8521,4113,2025-01-12,22E,Business,960.78,Cancelled,Not Checked-in
2225,3567,2025-02-18,23D,Business,106.2,Cancelled,Checked-in
3469,4281,2025-04-14,17C,Business,1311.08,Cancelled,Not Checked-in
461,3725,2025-04-07,14E,Business,688.97,Cancelled,Not Checked-in
1570,2993,2025-01-24,27A,First,245.22,Paid,Not Checked-in
9118,1135,2025-03-20,6B,First,409.94,Cancelled,Not Checked-in
2286,1730,2025-04-17,14D,First,1384.16,Cancelled,Checked-in
7510,4458,2025-04-27,20F,Economy,1252.7,Cancelled,Not Checked-in
5775,3207,2025-01-30,30E,First,1325.17,Cancelled,Checked-in
1204,3565,2025-01-28,43A,First,824.64,Paid,Not Checked-in
8763,3948,2025-01-07,27A,Economy,778.52,Cancelled,Checked-in
2760,476,2025-01-12,18D,Business,1134.82,Cancelled,Checked-in
4595,1922,2025-01-25,7D,First,835.67,Paid,Checked-in
2578,1943,2025-01-17,48B,First,815.18,Cancelled,Checked-in
5026,640,2025-02-08,4A,First,1128.41,Pending,Checked-in
907,2870,2025-04-03,43D,First,379.92,Paid,Not Checked-in
140,1406,2025-01-02,6F,Economy,1331.71,Paid,Checked-in
7106,345,2025-01-20,48E,First,607.62,Cancelled,Not Checked-in
1808,3499,2025-04-26,25E,Business,757.88,Pending,Not Checked-in
2416,2336,2025-03-16,36D,Business,477.96,Paid,Checked-in
9476,2355,2025-03-23,9B,First,930.97,Paid,Checked-in
581,1645,2025-01-24,30E,First,327.85,Paid,Not Checked-in
8786,1369,2025-04-12,22A,Business,1092.66,Pending,Not Checked-in
4856,2926,2025-01-10,36A,Business,518.24,Cancelled,Not Checked-in
7548,4153,2025-04-02,1B,First,168.99,Paid,Checked-in
2124,1658,2025-05-01,5D,Economy,566.98,Cancelled,Not Checked-in
2953,4665,2025-02-10,43D,Business,1067.71,Cancelled,Checked-in
8573,1373,2025-01-17,16A,Economy,583.7,Paid,Checked-in
7248,1077,2025-02-22,39F,Business,1130.39,Paid,Checked-in
7642,208,2025-02-16,7A,Business,431.33,Cancelled,Not Checked-in
9190,409,2025-03-26,39F,Economy,295.99,Pending,Checked-in
1483,2534,2025-03-09,35C,First,143.25,Paid,Not Checked-in
5593,4854,2025-03-02,48E,First,839.85,Cancelled,Not Checked-in
8763,4930,2025-02-06,49A,Economy,199.89,Pending,Not Checked-in
4965,4472,2025-04-05,24C,First,1039.77,Cancelled,Not Checked-in
6751,2014,2025-01-06,14D,First,1374.97,Cancelled,Not Checked-in
4653,680,2025-03-20,22F,Business,1210.28,Paid,Checked-in
6673,4585,2025-03-04,12D,Business,1301.83,Cancelled,Not Checked-in
1131,577,2025-03-20,21A,Economy,585.2,Pending,Not Checked-in
810,3536,2025-01-07,26A,Business,1471.5,Paid,Not Checked-in
5084,2408,2025-03-20,12D,First,1257.72,Cancelled,Checked-in
912,2316,2025-03-14,31B,Economy,1001.63,Cancelled,Checked-in
2631,844,2025-04-28,27A,First,1411.54,Pending,Checked-in
807,3793,2025-04-16,35E,First,301.41,Pending,Checked-in
6050,602,2025-03-08,22E,Economy,1094.71,Paid,Checked-in
5485,4529,2025-01-05,45F,Business,878.35,Pending,Checked-in
5258,4728,2025-01-11,31A,First,173.7,Pending,Checked-in
8375,3472,2025-04-17,2D,First,965.39,Pending,Checked-in
1755,2485,2025-01-13,49F,First,464.98,Pending,Not Checked-in
3808,1705,2025-03-28,24A,Economy,572.58,Paid,Not Checked-in
9174,1273,2025-04-29,40E,Business,853.61,Paid,Not Checked-in
2108,3318,2025-04-23,3C,Business,1166.71,Pending,Checked-in
759,3390,2025-03-08,44F,First,566.59,Paid,Not Checked-in
7129,3301,2025-02-26,30B,First,606.31,Cancelled,Not Checked-in
9865,5,2025-03-15,8C,Business,349.53,Cancelled,Checked-in
4377,4612,2025-03-24,30A,Economy,1423.57,Pending,Checked-in
5491,3064,2025-04-13,16A,Economy,296.71,Cancelled,Not Checked-in
4848,1893,2025-01-15,48A,First,863.17,Cancelled,Not Checked-in
596,4734,2025-03-02,35A,First,346.78,Paid,Not Checked-in
4275,1753,2025-04-23,46C,Business,781.96,Pending,Not Checked-in
1290,2247,2025-04-26,15F,First,106.13,Cancelled,Not Checked-in
5359,2144,2025-03-31,16C,First,460.2,Paid,Checked-in
1627,740,2025-04-20,37F,Economy,1411.59,Cancelled,Not Checked-in
8881,4372,2025-01-20,39F,First,533.39,Cancelled,Not Checked-in
5159,2753,2025-04-21,4E,Business,1443.84,Paid,Not Checked-in
5103,3033,2025-02-21,39C,Economy,172.24,Paid,Not Checked-in
5308,4255,2025-04-21,19A,Economy,989.5,Paid,Checked-in
8076,1000,2025-04-08,37A,First,750.26,Cancelled,Not Checked-in
3242,3176,2025-02-26,21A,Business,114.86,Cancelled,Not Checked-in
4865,2253,2025-04-06,35D,Economy,806.85,Cancelled,Checked-in
7355,3793,2025-02-08,12B,First,1391.8,Paid,Checked-in
3821,3520,2025-03-01,17A,First,206.36,Cancelled,Not Checked-in
1321,2615,2025-01-16,19C,Economy,110.8,Cancelled,Not Checked-in
6365,2127,2025-02-03,1A,Business,1408.62,Pending,Not Checked-in
6641,3657,2025-04-02,49E,Business,1068.08,Paid,Checked-in
6545,2366,2025-02-15,10E,Economy,743.16,Pending,Checked-in
4255,4261,2025-01-10,5B,Economy,686.48,Cancelled,Not Checked-in
8798,1479,2025-03-20,44E,First,1408.04,Pending,Not Checked-in
9615,4249,2025-04-29,14A,First,690.48,Paid,Checked-in
8340,449,2025-01-19,40B,First,617.17,Pending,Not Checked-in
2754,4530,2025-04-01,18B,Economy,918.82,Paid,Not Checked-in
7647,2709,2025-01-18,29A,Business,1008.29,Paid,Not Checked-in
5950,3575,2025-03-03,2A,First,304.09,Pending,Not Checked-in
6598,65,2025-02-20,17B,Business,726.05,Pending,Checked-in
8833,3701,2025-04-16,1C,First,776.01,Paid,Checked-in
622,3913,2025-02-16,41F,First,1338.44,Paid,Checked-in
4297,2825,2025-01-02,9C,Business,460.04,Pending,Not Checked-in
4228,1717,2025-02-05,48B,Economy,810.93,Paid,Not Checked-in
9030,1634,2025-02-07,27C,Business,738.32,Paid,Not Checked-in
9305,3470,2025-04-12,50A,First,259.27,Cancelled,Checked-in
1144,383,2025-01-28,4F,Economy,62.39,Pending,Not Checked-in
6309,4279,2025-04-19,48E,First,129.89,Paid,Not Checked-in
6293,1987,2025-02-08,16B,First,576.16,Cancelled,Not Checked-in
407,876,2025-04-29,11A,Economy,814.11,Paid,Not Checked-in
8828,812,2025-04-11,42E,Economy,874.48,Pending,Not Checked-in
4056,2716,2025-03-16,4D,First,1029.79,Cancelled,Not Checked-in
780,2541,2025-03-06,32F,Business,740.69,Paid,Checked-in
5442,4614,2025-01-30,42B,First,1178.0,Pending,Not Checked-in
8618,461,2025-01-24,35F,Economy,1167.95,Paid,Not Checked-in
8825,674,2025-03-22,22A,Economy,1383.18,Pending,Not Checked-in
9285,1460,2025-03-13,13C,Business,638.23,Pending,Checked-in
5982,2521,2025-02-07,4B,First,620.49,Paid,Not Checked-in
3866,214,2025-05-01,29F,Business,205.02,Pending,Checked-in
9478,2715,2025-03-16,23D,First,901.94,Paid,Checked-in
7071,2139,2025-03-25,36E,First,737.2,Pending,Not Checked-in
504,2590,2025-01-25,2A,Business,458.44,Paid,Checked-in
8328,1237,2025-02-02,30D,First,142.27,Cancelled,Checked-in
9817,4438,2025-02-20,31B,First,1258.8,Paid,Checked-in
5403,824,2025-02-24,13F,Business,609.87,Paid,Not Checked-in
7103,2924,2025-03-07,23F,Business,891.88,Cancelled,Not Checked-in
8487,943,2025-02-16,6E,First,599.75,Cancelled,Not Checked-in
7694,751,2025-01-23,8F,Business,341.09,Cancelled,Checked-in
7436,3388,2025-02-24,8D,First,84.61,Paid,Checked-in
2428,3068,2025-05-01,34B,Economy,242.88,Pending,Not Checked-in
6361,1374,2025-04-18,32B,Business,828.9,Cancelled,Checked-in
1708,1626,2025-04-07,9E,Business,390.35,Pending,Checked-in
8744,104,2025-01-23,31A,First,1250.4,Cancelled,Checked-in
3404,1063,2025-02-11,46F,Economy,1189.02,Cancelled,Not Checked-in
7664,149,2025-04-10,24D,First,778.82,Pending,Not Checked-in
6777,3887,2025-03-04,26D,Economy,485.69,Cancelled,Not Checked-in
6455,1880,2025-04-05,39F,Economy,230.74,Cancelled,Checked-in
1488,811,2025-01-22,18C,Economy,863.09,Pending,Checked-in
363,2753,2025-03-15,34E,Business,1100.57,Cancelled,Not Checked-in
6762,3888,2025-03-26,43D,First,756.78,Pending,Not Checked-in
4644,1272,2025-03-03,9B,Economy,472.62,Cancelled,Not Checked-in
8135,1756,2025-04-05,12C,Business,279.48,Cancelled,Checked-in
312,3665,2025-04-21,1E,Business,825.38,Cancelled,Not Checked-in
6379,2848,2025-01-10,14A,First,463.63,Cancelled,Not Checked-in
6522,2838,2025-04-23,42F,Economy,703.62,Cancelled,Checked-in
6469,3752,2025-03-06,46F,Economy,687.1,Paid,Not Checked-in
794,4995,2025-01-29,36B,First,1299.81,Cancelled,Checked-in
695,130,2025-01-02,30E,Business,59.91,Cancelled,Checked-in
6732,2444,2025-03-29,8B,First,1428.72,Cancelled,Checked-in
1601,4956,2025-01-21,31F,Business,1393.05,Cancelled,Checked-in
3655,3666,2025-03-21,33E,Business,944.0,Paid,Checked-in
699,1364,2025-02-02,40D,Economy,982.82,Cancelled,Checked-in
3258,1013,2025-01-06,9E,Economy,361.22,Paid,Checked-in
9556,4664,2025-03-03,24F,Economy,603.38,Cancelled,Checked-in
9249,1136,2025-04-10,40C,Economy,1470.43,Paid,Checked-in
5463,2789,2025-03-27,36B,Business,1326.62,Cancelled,Not Checked-in
2581,2980,2025-02-23,31A,Business,1312.45,Cancelled,Not Checked-in
3806,4233,2025-03-10,34A,Economy,590.73,Pending,Checked-in
6974,4648,2025-01-06,22B,Business,623.44,Paid,Not Checked-in
6568,1158,2025-02-21,48B,Business,84.07,Pending,Checked-in
3514,4406,2025-03-07,34B,First,166.02,Paid,Checked-in
1015,3730,2025-01-28,18D,Business,1476.86,Pending,Not Checked-in
8986,1187,2025-02-07,48E,Business,221.44,Pending,Not Checked-in
3865,4645,2025-03-21,42E,Economy,1462.88,Pending,Checked-in
6872,3560,2025-03-18,13D,Economy,1041.09,Cancelled,Checked-in
214,4203,2025-01-08,24C,Economy,1126.42,Pending,Not Checked-in
8638,869,2025-04-21,40F,Business,1421.52,Pending,Checked-in
7824,1534,2025-04-10,40F,First,799.34,Cancelled,Checked-in
8060,558,2025-02-09,13C,First,1324.59,Cancelled,Not Checked-in
7760,1152,2025-01-06,17E,Business,822.73,Cancelled,Not Checked-in
3533,1039,2025-01-07,34F,Economy,832.26,Pending,Checked-in
7321,4499,2025-03-05,50A,Business,859.51,Cancelled,Checked-in
6543,4817,2025-04-08,5B,Economy,233.64,Paid,Not Checked-in
6309,647,2025-01-29,48E,First,1111.12,Pending,Checked-in
8932,3593,2025-01-08,33A,Economy,794.41,Pending,Checked-in
2323,4061,2025-02-27,46F,First,182.4,Paid,Checked-in
7147,140,2025-03-01,9C,First,780.09,Paid,Not Checked-in
7790,872,2025-02-06,10F,Business,1193.33,Paid,Not Checked-in
2415,4165,2025-01-07,31C,First,136.34,Paid,Checked-in
6730,1649,2025-01-26,29E,First,933.17,Paid,Not Checked-in
3620,3600,2025-04-02,19C,First,784.72,Paid,Not Checked-in
2011,24,2025-03-18,16C,Economy,1366.25,Pending,Checked-in
1496,1581,2025-02-16,41E,Business,1487.37,Paid,Not Checked-in
4006,1277,2025-01-08,31B,Business,597.83,Paid,Checked-in
8891,4659,2025-04-15,45E,Business,1468.39,Cancelled,Checked-in
9174,744,2025-03-01,47D,Business,323.78,Cancelled,Not Checked-in
2534,300,2025-03-21,33F,First,1358.47,Paid,Not Checked-in
7663,859,2025-01-19,48C,Business,501.47,Pending,Checked-in
8411,3834,2025-03-22,27B,Business,1447.98,Pending,Not Checked-in
4849,1028,2025-01-09,10C,Economy,355.5,Cancelled,Not Checked-in
5154,626,2025-03-14,22B,First,528.5,Paid,Checked-in
2032,1891,2025-03-16,25A,Business,519.11,Paid,Not Checked-in
4410,2396,2025-04-15,28D,Economy,1134.25,Cancelled,Not Checked-in
3441,1954,2025-03-16,40F,Business,647.24,Paid,Checked-in
4615,3245,2025-01-16,46D,First,1453.41,Cancelled,Not Checked-in
3157,4389,2025-02-24,3B,Economy,502.12,Pending,Not Checked-in
4052,3040,2025-03-07,47F,Business,150.37,Pending,Not Checked-in
4981,907,2025-03-10,24F,First,720.94,Pending,Checked-in
3861,3753,2025-01-12,44E,Economy,1042.98,Cancelled,Checked-in
3110,2310,2025-02-28,46B,Business,1024.98,Paid,Checked-in
2696,3544,2025-03-02,43E,Business,1084.97,Paid,Not Checked-in
2358,529,2025-03-28,25C,Business,522.25,Paid,Checked-in
5917,2364,2025-02-02,47A,Economy,743.77,Pending,Not Checked-in
6794,2699,2025-03-17,12F,Business,1338.83,Cancelled,Not Checked-in
4211,1995,2025-03-19,15D,Business,473.87,Pending,Checked-in
8073,417,2025-03-28,7A,First,943.95,Cancelled,Not Checked-in
7029,4365,2025-02-10,50A,First,1463.49,Cancelled,Not Checked-in
4335,4483,2025-02-14,8E,First,451.82,Pending,Checked-in
340,1043,2025-01-20,2D,Economy,468.25,Paid,Checked-in
4953,3048,2025-01-04,30E,First,64.84,Paid,Checked-in
6905,3803,2025-02-06,42E,First,456.77,Paid,Not Checked-in
3052,3222,2025-04-03,46C,First,467.81,Cancelled,Checked-in
2491,655,2025-03-08,31B,First,660.66,Cancelled,Not Checked-in
5830,451,2025-04-07,6B,Economy,989.99,Paid,Not Checked-in
1257,4879,2025-01-27,29E,First,1383.39,Paid,Not Checked-in
9146,4945,2025-01-09,37B,First,1013.05,Paid,Checked-in
9957,619,2025-03-05,23C,Business,706.81,Pending,Not Checked-in
2416,2278,2025-01-07,30D,First,942.22,Paid,Checked-in
4760,432,2025-01-16,1C,Economy,1059.58,Paid,Not Checked-in
3141,95,2025-02-15,5D,First,1055.99,Pending,Checked-in
6948,2317,2025-04-23,25D,Economy,259.18,Paid,Not Checked-in
2905,4479,2025-01-01,36E,Business,435.28,Paid,Checked-in
5711,2886,2025-03-31,9F,Economy,1445.63,Cancelled,Not Checked-in
1046,4730,2025-01-25,17B,First,517.84,Cancelled,Checked-in
5683,1768,2025-03-15,15C,Business,545.35,Cancelled,Not Checked-in
8059,2927,2025-03-20,27E,First,601.6,Cancelled,Not Checked-in
8624,1139,2025-02-17,4A,Business,167.64,Cancelled,Not Checked-in
1869,1881,2025-03-10,8F,Business,810.54,Cancelled,Not Checked-in
4797,2691,2025-04-16,27F,First,305.15,Pending,Not Checked-in
9321,1664,2025-04-21,12B,First,486.15,Paid,Checked-in
3370,3035,2025-01-15,44F,Business,1067.02,Cancelled,Checked-in
2662,712,2025-04-12,2B,Business,339.09,Cancelled,Checked-in
9264,1224,2025-04-27,41E,Economy,1283.6,Paid,Not Checked-in
225,1961,2025-02-14,47F,Economy,898.44,Cancelled,Not Checked-in
8570,783,2025-02-10,47C,Business,744.5,Pending,Not Checked-in
3698,2245,2025-03-10,4B,Business,998.33,Paid,Not Checked-in
6338,2639,2025-04-29,24F,Business,918.37,Paid,Not Checked-in
7512,3169,2025-01-21,44E,First,205.55,Cancelled,Not Checked-in
4745,3433,2025-04-16,14C,First,869.04,Cancelled,Checked-in
4387,4459,2025-02-12,6B,First,1249.06,Pending,Checked-in
7819,3086,2025-02-10,35A,Business,515.92,Pending,Not Checked-in
2523,4341,2025-02-15,23E,Economy,868.56,Paid,Checked-in
4857,610,2025-01-08,50D,First,1043.52,Pending,Not Checked-in
1776,2429,2025-02-07,42F,Business,635.47,Paid,Checked-in
7191,2863,2025-04-29,26A,Economy,973.07,Cancelled,Checked-in
4910,4972,2025-03-09,8B,Business,1452.98,Pending,Not Checked-in
4222,2818,2025-02-09,23A,Business,1317.29,Paid,Checked-in
5080,650,2025-03-25,19E,Economy,142.75,Pending,Checked-in
1055,589,2025-02-02,14E,Business,857.76,Cancelled,Not Checked-in
4798,867,2025-04-29,26C,Economy,865.27,Cancelled,Not Checked-in
2618,3677,2025-01-28,19C,Business,768.57,Pending,Not Checked-in
3008,1119,2025-04-10,3A,Business,586.97,Pending,Checked-in
1874,1055,2025-02-19,23F,Business,769.03,Paid,Not Checked-in
9557,1205,2025-03-08,22C,First,1373.62,Pending,Not Checked-in
1273,1963,2025-02-06,26A,Business,1288.89,Pending,Not Checked-in
3805,3032,2025-02-26,22D,First,1130.88,Paid,Not Checked-in
1825,4510,2025-04-16,27A,First,1275.7,Pending,Checked-in
4750,1323,2025-01-28,44F,Business,848.7,Paid,Not Checked-in
1874,4875,2025-02-08,5C,Economy,1210.78,Pending,Not Checked-in
1331,1892,2025-03-30,29A,First,343.94,Paid,Checked-in
6066,3508,2025-01-13,41F,Business,541.24,Cancelled,Checked-in
8550,1119,2025-03-08,46F,First,1014.23,Pending,Not Checked-in
8400,751,2025-03-25,44A,First,86.95,Cancelled,Checked-in
8026,252,2025-01-12,10F,Economy,1040.12,Pending,Checked-in
3432,3221,2025-04-01,44F,Business,1100.23,Paid,Checked-in
1396,3625,2025-01-22,42F,Economy,1005.2,Cancelled,Checked-in
1709,3180,2025-01-14,41D,First,894.51,Paid,Checked-in
125,3197,2025-03-04,37F,Economy,1070.71,Pending,Not Checked-in
1105,1223,2025-01-14,33D,Economy,630.4,Paid,Checked-in
9510,2682,2025-02-21,22D,Business,385.19,Pending,Checked-in
2903,2972,2025-02-25,30B,First,1297.78,Paid,Checked-in
453,190,2025-03-16,43F,Business,304.68,Paid,Not Checked-in
9231,2678,2025-04-24,20E,Business,995.39,Paid,Checked-in
9493,558,2025-03-03,6B,First,752.18,Paid,Checked-in
4434,3447,2025-04-27,5E,First,594.86,Cancelled,Checked-in
6746,2795,2025-01-08,1B,First,1173.35,Pending,Checked-in
1791,968,2025-02-13,41C,First,573.6,Pending,Not Checked-in
1775,1581,2025-01-10,44B,Business,715.92,Cancelled,Checked-in
4994,300,2025-01-25,40A,First,1056.3,Cancelled,Not Checked-in
3530,1867,2025-02-05,14C,Business,427.97,Cancelled,Not Checked-in
592,642,2025-04-26,5E,First,96.64,Paid,Not Checked-in
4465,4023,2025-03-08,32D,First,458.6,Pending,Not Checked-in
4992,686,2025-02-17,45B,Business,1026.77,Cancelled,Checked-in
3154,3951,2025-01-24,7C,Business,1320.63,Cancelled,Not Checked-in
6493,4750,2025-03-30,11C,First,575.37,Cancelled,Checked-in
2654,826,2025-04-07,13D,First,541.62,Cancelled,Not Checked-in
1688,2184,2025-02-28,3B,First,1349.65,Pending,Checked-in
7223,3912,2025-01-02,12F,Economy,453.54,Cancelled,Not Checked-in
9503,4900,2025-02-04,24D,Economy,521.14,Paid,Checked-in
5297,3473,2025-04-24,14F,Business,647.69,Cancelled,Not Checked-in
9537,1716,2025-04-30,12B,First,1221.74,Paid,Not Checked-in
8440,2826,2025-01-06,36E,First,1359.06,Paid,Checked-in
4788,3647,2025-02-06,9A,Business,1415.34,Cancelled,Checked-in
2204,4982,2025-01-17,44C,Business,721.79,Cancelled,Not Checked-in
4484,3528,2025-01-25,30B,Business,1416.85,Cancelled,Checked-in
